index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
144,2019-07-25,7:53:16,1564066396,3,"Hwy 28 at Dollar","Tahoe City",-120.10347,39.19375,6528,,Placer,SR-28,,,3.1,,3.02,true,,https://wzmedia.dot.ca.gov/D3/28_dollar_point.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/hwy28atdollar.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy28atdollar/previous/hwy28atdollar-12.jpg
145,2020-05-13,16:55:32,1589414132,3,"Hwy 50 at El Dorado","El Dorado Hills",-121.07222,38.65268,639,,"El Dorado",US-50,,,0.78,,29.59,true,,https://wzmedia.dot.ca.gov/D3/50_el_dorado.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/hwy50ateldorado.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50ateldorado/previous/hwy50ateldorado-12.jpg
146,2020-09-10,17:39:19,1599784759,3,"Hwy 50 at Folsom Blvd","Rancho Cordova",-121.1977,38.63955,173,,Sacramento,US-50,,,16.99,,22.66,true,,https://wzmedia.dot.ca.gov/D3/50_folsom.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/hwy50atfolsomblvd.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atfolsomblvd/previous/hwy50atfolsomblvd-12.jpg
147,2020-11-04,14:55:22,1604530522,3,"Hwy 70 at Feather River",Marysville,-121.57217,39.12163,55,,Yuba,SR-70,,R,11.06,,19.4,true,,https://wzmedia.dot.ca.gov/D3/70_feather.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/hwy70atfeatherriver.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy70atfeatherriver/previous/hwy70atfeatherriver-12.jpg
148,2020-12-11,16:10:12,1607731812,3,"Hwy 50 at Mather Field",Sacramento,-121.30793,38.57815,75,,Sacramento,US-50,,R,9.5,,15.13,true,,https://wzmedia.dot.ca.gov/D3/50_mather.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/hwy50atmatherfield.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmatherfield/previous/hwy50atmatherfield-12.jpg
149,2021-01-06,16:10:21,1609978221,3,"Hwy 5 at Bercut Tower",Sacramento,-121.502122,38.595147,200,,Sacramento,I-5,,,24.53,,519.83,true,,https://wzmedia.dot.ca.gov/D3/5_bercut.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/hwy5atbercuttower.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atbercuttower/previous/hwy5atbercuttower-12.jpg
150,2020-11-04,14:35:13,1604529313,3,"Hwy 99 at Riego NB",Nicolaus,-121.54006,38.74828,13,,Sutter,SR-99,,,0.81,,304.41,true,,https://wzmedia.dot.ca.gov/D3/99_riego_nb.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/hwy99atriegonb.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-12.jpg
151,2020-11-04,14:35:42,1604529342,3,"Hwy 99 at Lincoln","Yuba City",-121.63447,39.11258,52,,Sutter,SR-99,,,28.65,,331.17,true,,https://wzmedia.dot.ca.gov/D3/99_lincoln.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/hwy99atlincoln.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-12.jpg
152,2020-11-04,14:36:13,1604529373,3,"Hwy 99 at Bridge","Yuba City",-121.63484,39.13255,55,,Sutter,SR-99,,,30.04,,332.56,true,,https://wzmedia.dot.ca.gov/D3/99_bridge.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/hwy99atbridge.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-12.jpg
153,2020-11-04,14:36:26,1604529386,3,"Hwy 99 at Route 20","Yuba City",-121.63486,39.14213,52,,Sutter,SR-99,,T,30.65,,333.17,true,,https://wzmedia.dot.ca.gov/D3/99_route20.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/hwy99atroute20.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-12.jpg
154,2020-11-04,14:36:45,1604529405,3,"Hwy 99 at Neal",Durham,-121.74011,39.6622,216,,Butte,SR-99,,,25.73,,370.5,true,,https://wzmedia.dot.ca.gov/D3/99_neal.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/hwy99atneal.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-12.jpg
155,2021-01-05,10:04:31,1609869871,3,"Hwy 51 at H St",Sacramento,-121.46668,38.57546,32,,Sacramento,SR-51,,,1.20,,1.20,true,,,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/hwy51athst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-12.jpg
156,2019-08-14,15:30:47,1565821847,3,"Hwy 99 at 14th St",Sacramento,-121.47444,38.53909,22,,Sacramento,SR-99,,,22.99,,297.50,true,,,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/hwy99at14thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thst/previous/hwy99at14thst-12.jpg
157,2020-07-09,15:36:25,1594334185,3,"Hwy 99 at Martin Luther King",Sacramento,-121.46579,38.51943,39,,Sacramento,SR-99,,,21.57,,296.08,true,,,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/hwy99atmartinlutherking.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-12.jpg
158,2020-07-08,15:32:29,1594247549,3,"Hwy 99 at Calvine","Elk Grove",-121.41135,38.45757,32,,Sacramento,SR-99,,,16.32,,290.83,true,,,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/hwy99atcalvine.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-12.jpg
159,2019-08-14,15:38:13,1565822293,3,"Hwy 80 at Enterprise","West Sacramento",-121.57876,38.57368,19,,Yolo,I-80,,,9.12,,81.33,true,,,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/hwy80atenterprise.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atenterprise/previous/hwy80atenterprise-12.jpg
